App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Legit Check App by Ch Daniel,LIFESTYLE,4.9,66,8.1,"1,000",Free,0,Everyone,Lifestyle,"July 18, 2018",4.1 and up
Jigsaw Volvo FH 16 Trucks,FAMILY,5.0,5,8.1,"1,000",Free,0,Teen,Puzzle,"December 1, 2016",4.0 and up
CK Shop,TOOLS,,13,8.1,"1,000",Free,0,Everyone,Tools,"May 9, 2018",5.0 and up
Next Launcher 3D Theme Hit-G,PERSONALIZATION,4.2,59,8.1,"1,000",Paid,$1.70,Everyone,Personalization,"August 16, 2015",2.2 and up
CW Deposit,BUSINESS,3.0,4,0.486328125,"1,000",Free,0,Everyone,Business,"February 6, 2014",2.1 and up
ASRA Coags,MEDICAL,4.4,15,5.8,"1,000",Paid,$3.99,Everyone,Medical,"August 1, 2018",4.1 and up
EV Connect,MAPS_AND_NAVIGATION,2.8,25,5.8,"1,000",Free,0,Everyone,Maps & Navigation,"August 6, 2018",5.0 and up
AK Blackjack,GAME,,4,7.6,"1,000",Free,0,Teen,Card,"July 30, 2018",4.1 and up
NCLEX-RN Q&A FLASH CARDS - FA Davis,MEDICAL,,2,7.6,"1,000",Free,0,Everyone,Medical,"July 19, 2018",5.0 and up
BU Bookstore,SHOPPING,,2,7.6,"1,000",Free,0,Everyone,Shopping,"March 19, 2018",4.1 and up
Gormey: Find Best Restaurants,TRAVEL_AND_LOCAL,4.3,34,7.6,"1,000",Free,0,Everyone,Travel & Local,"August 29, 2017",4.0.3 and up
Lamp detector,LIBRARIES_AND_DEMO,,5,1.8,"1,000",Free,0,Everyone,Libraries & Demo,"April 23, 2018",2.3.3 and up
I am Rich Person,LIFESTYLE,4.2,134,1.8,"1,000",Paid,$37.99,Everyone,Lifestyle,"July 18, 2017",4.0.3 and up
Critical Care Paramedic Review,MEDICAL,4.4,17,1.8,"1,000",Paid,$9.99,Everyone 10+,Medical,"May 14, 2018",4.4W and up
Blood Pressure Tracker,MEDICAL,4.0,11,1.8,"1,000",Free,0,Everyone,Medical,"November 8, 2017",4.0 and up
EU VAT Checker,BUSINESS,3.1,7,0.0380859375,"1,000",Free,0,Everyone,Business,"October 12, 2011",1.6 and up
BF Scale Health Fitness Tool,HEALTH_AND_FITNESS,2.2,19,9.6,"1,000",Free,0,Everyone,Health & Fitness,"November 29, 2017",4.3 and up
BP Toolbox,HEALTH_AND_FITNESS,2.1,32,9.6,"1,000",Free,0,Everyone,Health & Fitness,"May 22, 2018",4.3 and up
K-Otic Universe,FAMILY,4.9,55,40.0,"1,000",Free,0,Everyone,Puzzle,"August 3, 2018",4.1 and up
CF GeneE,MEDICAL,4.3,16,40.0,"1,000",Free,0,Everyone,Medical,"May 31, 2018",4.0 and up
Calculator,DATING,2.6,57,6.2,"1,000",Paid,$6.99,Everyone,Dating,"October 25, 2017",4.0 and up
CF Appreciation,LIFESTYLE,2.0,11,6.2,"1,000",Free,0,Everyone,Lifestyle,"June 12, 2018",4.1 and up
Run R Script - Online Statistical Data Analysis,FAMILY,3.9,8,6.2,"1,000",Free,0,Everyone,Education,"April 4, 2018",2.2 and up
Gun AK 47,FAMILY,,3,6.2,"1,000",Free,0,Everyone,Entertainment,"April 18, 2017",2.3 and up
ELMO EV Charging,MAPS_AND_NAVIGATION,3.4,14,6.2,"1,000",Free,0,Everyone,Maps & Navigation,"January 25, 2018",4.0.3 and up
Clash of Axe: Flippy Lumberjack Action X,GAME,4.3,6,61.0,"1,000",Free,0,Everyone,Action,"September 14, 2017",4.0 and up
FP Opgaver,TOOLS,,9,61.0,"1,000",Free,0,Everyone,Tools,"May 31, 2018",4.0.3 and up
Be Stronger,HEALTH_AND_FITNESS,4.8,787,53.0,"1,000",Paid,$1.99,Everyone,Health & Fitness,"July 31, 2018",4.0.3 and up
"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,4.2,33,53.0,"1,000",Paid,$3.99,Everyone,Medical,"May 8, 2018",4.2 and up
SMS Sender - sluzba.cz,COMMUNICATION,,12,0.0703125,"1,000",Free,0,Everyone,Communication,"June 1, 2012",2.0 and up
go41cx,FAMILY,4.8,171,1.0,"1,000",Paid,$10.00,Everyone,Education,"October 18, 2016",2.2 and up
Ad Remove Plugin for App2SD,PRODUCTIVITY,4.1,66,0.0166015625,"1,000",Paid,$1.29,Everyone,Productivity,"September 25, 2013",2.2 and up
Sago Mini Hat Maker,EDUCATION,4.9,11,63.0,"1,000",Paid,$3.99,Everyone,Education;Pretend Play,"July 24, 2017",4.0.3 and up
DC Comics Amino,SOCIAL,4.9,117,63.0,"1,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
iHunter BC,SPORTS,4.4,55,63.0,"1,000",Paid,$4.49,Everyone,Sports,"August 3, 2018",4.0.3 and up
EB-Banking (ersetzt),FINANCE,,24,70.0,"1,000",Free,0,Everyone,Finance,"April 18, 2018",4.1 and up
Out There Chronicles - Ep. 2,FAMILY,4.5,144,70.0,"1,000",Paid,$2.99,Teen,Role Playing,"January 26, 2018",4.2 and up
DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,70.0,"1,000",Free,0,Everyone,Travel & Local,"April 6, 2018",4.2 and up
AH Connect (Adventist Health),HEALTH_AND_FITNESS,3.4,5,59.0,"1,000",Free,0,Everyone,Health & Fitness,"January 23, 2018",4.4 and up
Dark Infusion Substratum Theme for Android N & O,PERSONALIZATION,4.8,133,59.0,"1,000",Paid,$2.49,Everyone,Personalization,"August 3, 2018",7.0 and up
Pixxy KWGT,PERSONALIZATION,4.8,60,78.0,"1,000",Paid,$0.99,Everyone,Personalization,"July 29, 2018",5.0 and up
Lanterns: The Harvest Festival,FAMILY,4.7,185,72.0,"1,000",Paid,$4.99,Everyone,Board;Brain Games,"May 1, 2018",4.1 and up
Simple EV Calc,PRODUCTIVITY,4.2,105,72.0,"1,000",Free,0,Everyone,Productivity,"October 16, 2017",4.4 and up
EF Go Ahead Tour Companion,TRAVEL_AND_LOCAL,2.3,23,43.0,"1,000",Free,0,Everyone,Travel & Local,"June 18, 2018",4.4 and up
Mummatikabalkuragi,EVENTS,4.9,69,0.326171875,"1,000",Free,0,Teen,Events,"July 22, 2018",4.0 and up
Nightenfell: Shared AR,GAME,4.5,20,65.0,"1,000",Paid,$0.99,Everyone 10+,Action,"March 27, 2018",7.0 and up
TAXLANDIA,FAMILY,1.9,141,65.0,"1,000",Free,0,Everyone,Educational,"March 6, 2018",4.3 and up
Ba Financial Calculator plus,FINANCE,4.4,31,0.201171875,"1,000",Paid,$3.99,Everyone,Finance,"July 15, 2018",2.1 and up
Cube BR LWP simple,PERSONALIZATION,,19,0.201171875,"1,000",Free,0,Everyone,Personalization,"November 25, 2016",2.1 and up
B-Grade Renegade,GAME,3.9,24,64.0,"1,000",Paid,$1.99,Teen,Action,"October 17, 2017",3.2 and up
CX-60,FAMILY,3.1,19,94.0,"1,000",Free,0,Everyone,Casual,"May 9, 2017",2.3 and up
BP Tracker,HEALTH_AND_FITNESS,4.3,12,0.5986328125,"1,000",Free,0,Everyone,Health & Fitness,"February 20, 2016",5.0 and up
Recognise Foot,MEDICAL,4.2,9,95.0,"1,000",Paid,$7.49,Everyone,Medical,"September 14, 2017",4.1 and up
BN Pro Play-b HD Text,LIBRARIES_AND_DEMO,4.4,34,0.4072265625,"1,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro ArialXL-b HD Text,LIBRARIES_AND_DEMO,4.0,24,0.466796875,"1,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro Solid Battery-White,LIBRARIES_AND_DEMO,3.6,7,0.1875,"1,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro RobotoXL HD Text,LIBRARIES_AND_DEMO,4.3,15,0.44921875,"1,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
BN Pro Black Text,LIBRARIES_AND_DEMO,3.8,18,0.484375,"1,000",Free,0,Everyone,Libraries & Demo,"February 5, 2017",1.6 and up
Mizanul-Hikmət 2-ci cild,LIBRARIES_AND_DEMO,,16,0.7255859375,"1,000",Free,0,Everyone,Libraries & Demo,"January 4, 2017",1.6 and up
BC Wildflowers,FAMILY,4.4,7,81.0,"1,000",Free,0,Everyone,Education,"July 10, 2017",4.1 and up
Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28,0.1181640625,"1,000",Free,0,Everyone,Lifestyle,"January 23, 2016",4.2 and up
Vira.cz Widget,LIFESTYLE,,86,0.5869140625,"1,000",Free,0,Everyone,Lifestyle,"June 15, 2016",2.2 and up
CT Abdomen,FAMILY,4.3,7,62.0,"1,000",Free,0,Everyone,Education,"February 21, 2017",4.4 and up
Florida Wildflowers,FAMILY,5.0,5,69.0,"1,000",Free,0,Everyone,Education,"July 10, 2017",4.1 and up
Florida Travel Guide,TRAVEL_AND_LOCAL,3.8,11,86.0,"1,000",Free,0,Everyone,Travel & Local,"July 11, 2018",4.1 and up
Puppy Shooting an AK-47: Platformer Zombie Game,GAME,4.8,21,89.0,"1,000",Free,0,Everyone,Arcade,"March 30, 2018",4.4 and up
BW-DGS plugin,GAME,4.5,70,0.6748046875,"1,000",Free,0,Everyone,Board,"May 13, 2018",4.0 and up
My baby firework (Remove ad),FAMILY,4.1,30,0.013671875,"1,000",Paid,$0.99,Everyone,Entertainment,"April 25, 2013",Varies with device
CCHT PREP,MEDICAL,3.6,25,0.259765625,"1,000",Paid,$10.99,Everyone,Medical,"December 8, 2016",2.1 and up
BS Meter (Ad Supported),FAMILY,3.9,14,0.578125,"1,000",Free,0,Teen,Entertainment,"August 14, 2013",2.2 and up
Il Coccodrillo Come Fa,FAMILY,3.4,17,0.240234375,"1,000",Free,0,Everyone,Entertainment,"November 21, 2014",4.0 and up
FP Market,FAMILY,,24,0.04296875,"1,000",Free,0,Everyone,Education,"June 17, 2012",1.6 and up
OptoDrum,MEDICAL,3.9,10,0.369140625,"1,000",Paid,$5.99,Everyone,Medical,"May 26, 2015",3.0 and up
signály.cz,SOCIAL,,38,0.8603515625,"1,000",Free,0,Everyone,Social,"May 9, 2013",2.2 and up
DTPay,SHOPPING,4.5,18,0.970703125,"1,000",Free,0,Everyone,Shopping,"July 11, 2018",4.0 and up
AE Order,TOOLS,4.1,19,0.3095703125,"1,000",Free,0,Everyone,Tools,"November 12, 2013",2.3 and up
Trinomial Factoring Wizard,TOOLS,4.0,22,0.080078125,"1,000",Paid,$0.99,Everyone,Tools,"October 10, 2014",2.3 and up
CF-Bench Pro,TOOLS,4.6,159,0.0283203125,"1,000",Paid,$1.49,Everyone,Tools,"June 23, 2011",1.6 and up
df,TOOLS,,4,0.0322265625,"1,000",Free,0,Everyone,Tools,"August 12, 2016",1.5 and up
NDS-controller,TOOLS,3.3,35,0.89453125,"1,000",Free,0,Everyone,Tools,"October 23, 2017",2.2 and up
Electrician Calculator Pro,TOOLS,3.9,47,0.263671875,"1,000",Paid,$14.99,Everyone,Tools,"June 3, 2014",1.6 and up
Energenie EG-PM1W Setup Wizard,TOOLS,3.1,17,0.5107421875,"1,000",Free,0,Everyone,Tools,"October 10, 2014",2.2 and up
Advanced EX for MITSUBISHI,TOOLS,2.9,33,0.1376953125,"1,000",Paid,$4.99,Everyone,Tools,"August 21, 2015",1.6 and up
S Launcher Pro for Galaxy,PERSONALIZATION,4.1,47,0.025390625,"1,000",Paid,$4.99,Everyone,Personalization,"February 12, 2016",4.1 and up
FP NFC Rewrite,TOOLS,,17,0.0654296875,"1,000",Free,0,Everyone,Tools,"January 29, 2016",4.0 and up
Color Changer Pro [root],PERSONALIZATION,4.5,69,0.9287109375,"1,000",Paid,$0.99,Everyone,Personalization,"January 12, 2017",4.4 and up
BL Essentials BW Icon Pack,PERSONALIZATION,4.2,17,0.9404296875,"1,000",Free,0,Everyone,Personalization,"May 6, 2013",2.1 and up
Lollipop Launcher Plus,PERSONALIZATION,4.1,131,0.0263671875,"1,000",Paid,$4.99,Everyone,Personalization,"March 8, 2015",4.0.3 and up
Daily DM,PERSONALIZATION,4.7,51,0.2529296875,"1,000",Free,0,Everyone,Personalization,"October 4, 2013",2.1 and up
EM Launcher Pro,PERSONALIZATION,4.2,35,0.0234375,"1,000",Paid,$3.99,Everyone,Personalization,"April 2, 2016",4.1 and up
DB Manager,PRODUCTIVITY,,3,0.10546875,"1,000",Free,0,Everyone,Productivity,"January 21, 2014",3.1 and up
DG Phone Call Task Switcher,PRODUCTIVITY,4.2,43,0.033203125,"1,000",Free,0,Everyone,Productivity,"June 9, 2015",4.0 and up
DN Sync,NEWS_AND_MAGAZINES,4.1,56,0.02734375,"1,000",Free,0,Everyone 10+,News & Magazines,"June 13, 2016",2.3.3 and up
EJ Insight,NEWS_AND_MAGAZINES,4.0,33,0.2734375,"1,000",Free,0,Everyone,News & Magazines,"September 30, 2014",4.0 and up
CY:ME - real time gps tracker,MAPS_AND_NAVIGATION,,8,0.7314453125,"1,000",Free,0,Everyone,Maps & Navigation,"September 28, 2013",2.2 and up
Mini DV,AUTO_AND_VEHICLES,3.5,12,19.0,"5,000",Free,0,Everyone,Auto & Vehicles,"May 29, 2018",4.0 and up
How To Get Your Ex Back Fast,LIFESTYLE,4.0,22,19.0,"5,000",Free,0,Everyone,Lifestyle,"February 7, 2018",4.0.3 and up
Gunship III Vietnam People AF,FAMILY,4.3,726,19.0,"5,000",Paid,$4.99,Everyone,Simulation,"December 9, 2016",2.3.3 and up
CA CS Network,FAMILY,4.7,160,19.0,"5,000",Free,0,Everyone,Education,"July 25, 2018",4.4 and up
BW Smart,TOOLS,3.7,50,19.0,"5,000",Free,0,Everyone,Tools,"June 6, 2017",4.0 and up
HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,4.4,22,19.0,"5,000",Free,0,Everyone,Video Players & Editors,"March 6, 2018",4.0 and up
Poker Equity Calculator Pro for No Limit Hold'em,GAME,4.0,21,14.0,"5,000",Paid,$0.99,Everyone,Card,"September 10, 2017",5.0 and up
CJ Fallon eBook Reader,FAMILY,1.9,76,14.0,"5,000",Free,0,Everyone,Education,"February 13, 2014",3.0 and up
أحداث وحقائق | خبر عاجل في اخبار العالم,NEWS_AND_MAGAZINES,4.8,311,14.0,"5,000",Free,0,Everyone 10+,News & Magazines,"July 15, 2018",4.2 and up
Coomotaxi BH,BUSINESS,,94,8.7,"5,000",Free,0,Everyone,Business,"May 24, 2018",4.0.3 and up
mail.co.uk Mail,COMMUNICATION,4.2,21,8.7,"5,000",Free,0,Everyone,Communication,"July 24, 2018",4.0.3 and up
Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,4.5,82,8.7,"5,000",Free,0,Everyone,Lifestyle,"July 26, 2015",2.3.3 and up
McClatchy DC Bureau,NEWS_AND_MAGAZINES,4.3,80,8.7,"5,000",Free,0,Everyone 10+,News & Magazines,"June 18, 2018",4.4W and up
AJ Styles HD Wallpapers,ART_AND_DESIGN,4.8,48,25.0,"5,000",Free,0,Everyone,Art & Design,"August 4, 2018",4.1 and up
bz Baselland E-Paper,NEWS_AND_MAGAZINES,4.2,69,25.0,"5,000",Free,0,Everyone,News & Magazines,"August 24, 2017",4.4 and up
bz Basel E-Paper,NEWS_AND_MAGAZINES,,72,25.0,"5,000",Free,0,Everyone,News & Magazines,"August 24, 2017",4.4 and up
Make your Be Like Bill,COMICS,4.0,78,2.8,"5,000",Free,0,Everyone,Comics,"January 16, 2016",2.3 and up
Ham DX Cluster & Spots Finder,COMMUNICATION,4.5,115,2.8,"5,000",Free,0,Everyone,Communication,"July 15, 2016",4.1 and up
Noot-Noot-er!,FAMILY,4.5,74,2.8,"5,000",Free,0,Everyone,Entertainment,"November 22, 2017",4.0.3 and up
Micro Fi,FAMILY,3.7,39,2.8,"5,000",Free,0,Everyone,Education,"February 12, 2014",2.3.3 and up
Turbo AI™ - Personal assistant,PRODUCTIVITY,2.6,91,2.8,"5,000",Free,0,Everyone,Productivity,"July 16, 2018",4.0.3 and up
Easy DIY CD Craft Ideas,ART_AND_DESIGN,,7,5.6,"5,000",Free,0,Everyone,Art & Design,"May 30, 2018",2.3 and up
CP HAPPS - Pittsburgh Events,LIFESTYLE,3.8,85,5.6,"5,000",Free,0,Teen,Lifestyle,"March 6, 2015",4.0.3 and up
Scratch-Off Guide for FL Lotto,FAMILY,4.6,25,5.6,"5,000",Free,0,Everyone,Entertainment,"July 4, 2018",4.0.3 and up
MBTA GPS - Track the T,MAPS_AND_NAVIGATION,3.8,82,5.6,"5,000",Free,0,Everyone,Maps & Navigation,"February 23, 2018",4.1 and up
Burnley FC,SPORTS,4.9,195,29.0,"5,000",Free,0,Everyone,Sports,"August 1, 2018",4.4 and up
BI SmartLINK,BUSINESS,3.6,16,33.0,"5,000",Free,0,Everyone,Business,"July 25, 2018",5.1 and up
Axe Knight,GAME,4.5,52,33.0,"5,000",Free,0,Everyone,Action,"June 26, 2018",4.1 and up
Writing Wizard Premium - Handwriting,FAMILY,4.1,89,33.0,"5,000",Paid,$4.49,Everyone,Education;Education,"December 3, 2017",4.0.3 and up
Agenda EF,FAMILY,3.4,79,33.0,"5,000",Free,0,Everyone,Education,"May 27, 2015",3.0 and up
Q-See Plus,VIDEO_PLAYERS,2.2,32,33.0,"5,000",Free,0,Everyone,Video Players & Editors,"July 9, 2018",4.0.3 and up
"AC Air condition Troubleshoot,Repair,Maintenance",BOOKS_AND_REFERENCE,4.2,27,3.1,"5,000",Free,0,Everyone,Books & Reference,"February 7, 2018",4.0 and up
love sms good morning,COMMUNICATION,4.2,10,3.1,"5,000",Free,0,Everyone,Communication,"April 28, 2016",2.3 and up
Free Coupons for Burger King,LIFESTYLE,2.8,17,3.1,"5,000",Free,0,Everyone,Lifestyle,"July 29, 2018",4.4 and up
BR Video Player,VIDEO_PLAYERS,4.0,46,3.1,"5,000",Free,0,Everyone,Video Players & Editors,"April 20, 2015",3.0 and up
Ariana News AF,NEWS_AND_MAGAZINES,4.1,20,3.1,"5,000",Free,0,Everyone,News & Magazines,"July 10, 2017",4.0 and up
Zoho Reports - Mobile BI,BUSINESS,4.7,45,12.0,"5,000",Free,0,Everyone,Business,"May 23, 2018",4.1 and up
Free Resume Builder – CV Maker,BUSINESS,4.4,25,12.0,"5,000",Free,0,Everyone,Business,"June 9, 2018",4.4 and up
"Superheroes, Marvel, DC, Comics, TV, Movies News",COMICS,5.0,34,12.0,"5,000",Free,0,Everyone,Comics,"July 31, 2018",5.0 and up
Central Bank and Trust Co.,FINANCE,4.7,65,12.0,"5,000",Free,0,Everyone,Finance,"June 12, 2018",5.0 and up
Firefighters First CU,FINANCE,4.8,495,12.0,"5,000",Free,0,Everyone,Finance,"May 1, 2018",5.0 and up
BW App,LIFESTYLE,2.8,48,12.0,"5,000",Free,0,Everyone,Lifestyle,"September 27, 2017",4.0 and up
Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12.0,"5,000",Free,0,Everyone,Medical,"July 12, 2018",4.4 and up
Wide address pocket prep,MEDICAL,4.5,513,12.0,"5,000",Free,0,Everyone,Medical,"July 11, 2018",4.4 and up
Dp For Whatsapp,SOCIAL,4.3,39,12.0,"5,000",Free,0,Everyone,Social,"April 13, 2017",4.0.3 and up
EZ-VPNGate,TOOLS,4.3,36,12.0,"5,000",Free,0,Everyone,Tools,"August 21, 2017",4.0.3 and up
FR Roster,TOOLS,4.1,174,12.0,"5,000",Free,0,Everyone,Tools,"July 30, 2018",4.4 and up
EV Real Estate Search,LIFESTYLE,4.1,88,20.0,"5,000",Free,0,Everyone,Lifestyle,"July 13, 2018",4.0.3 and up
Please Don't Touch Anything 3D,FAMILY,4.2,146,20.0,"5,000",Paid,$5.99,Teen,Puzzle,"December 7, 2016",4.4 and up
Dexcom G6,MEDICAL,3.0,45,20.0,"5,000",Free,0,Everyone,Medical,"July 16, 2018",6.0 and up
CT Sessions,MEDICAL,4.3,62,20.0,"5,000",Free,0,Everyone,Medical,"December 15, 2014",2.3 and up
DM HiDisk,TOOLS,2.8,54,20.0,"5,000",Free,0,Everyone,Tools,"June 7, 2018",4.0.3 and up
Mircules DX Cluster Lite,COMMUNICATION,4.5,51,21.0,"5,000",Free,0,Everyone,Communication,"May 10, 2016",4.1 and up
Live Chat - Free Video Talk,DATING,4.7,14,21.0,"5,000",Free,0,Mature 17+,Dating,"August 3, 2018",4.1 and up
EP Joaillerie,LIFESTYLE,,54,21.0,"5,000",Free,0,Teen,Lifestyle,"March 28, 2018",4.0.3 and up
MommyMeds,MEDICAL,3.2,45,21.0,"5,000",Paid,$3.99,Everyone,Medical,"November 15, 2017",6.0 and up
Basketball Dynasty Manager 16,SPORTS,4.4,426,21.0,"5,000",Paid,$1.99,Everyone,Sports,"June 1, 2016",4.0 and up
Kicker U,LIFESTYLE,4.1,124,37.0,"5,000",Paid,$3.99,Everyone,Lifestyle,"June 13, 2018",4.0.3 and up
BD Briight: Your Diabetes Personal Assistant,MEDICAL,4.8,17,37.0,"5,000",Free,0,Everyone,Medical,"July 19, 2018",5.0 and up
DB Event App,SOCIAL,2.4,37,37.0,"5,000",Free,0,Teen,Social,"June 25, 2017",4.1 and up
DN.VR,NEWS_AND_MAGAZINES,3.0,29,37.0,"5,000",Free,0,Everyone 10+,News & Magazines,"May 23, 2018",5.0 and up
Learn To Draw Kawaii Characters,ART_AND_DESIGN,3.2,55,2.7,"5,000",Free,0,Everyone,Art & Design,"June 6, 2018",4.2 and up
learn c in hindi,FAMILY,4.3,109,2.7,"5,000",Free,0,Everyone,Education,"June 24, 2017",4.0 and up
I Am Rich Pro,FAMILY,4.4,201,2.7,"5,000",Paid,$399.99,Everyone,Entertainment,"May 30, 2017",1.6 and up
Chest Opener for CR - The Circle Game,FAMILY,,68,2.7,"5,000",Free,0,Everyone,Entertainment,"January 7, 2018",5.0 and up
РееI Smart Remote MP3 CD Player,TOOLS,3.2,27,2.7,"5,000",Free,0,Everyone,Tools,"January 22, 2018",4.0 and up
Furrion ES Control,VIDEO_PLAYERS,1.8,26,2.7,"5,000",Free,0,Everyone,Video Players & Editors,"September 29, 2016",4.2 and up
DR Sebi's Alkaline List,FAMILY,4.0,68,5.5,"5,000",Free,0,Everyone,Education,"April 5, 2017",2.3 and up
Ali Baba's Farm Tutorial Kids Games,PARENTING,,36,5.5,"5,000",Free,0,Everyone,Parenting,"May 27, 2018",4.1 and up
Chess and Mate,FAMILY,4.5,359,17.0,"5,000",Paid,$4.99,Everyone,Board;Brain Games,"August 12, 2015",2.3 and up
中国語 AQリスニング,FAMILY,,21,17.0,"5,000",Free,0,Everyone,Education,"June 22, 2016",4.0 and up
live Point,MEDICAL,3.6,54,17.0,"5,000",Free,0,Mature 17+,Medical,"July 3, 2018",4.1 and up
Sydney FC Official App,SPORTS,4.6,57,17.0,"5,000",Free,0,Everyone,Sports,"June 26, 2018",4.1 and up
BK Manager,NEWS_AND_MAGAZINES,,19,17.0,"5,000",Free,0,Everyone,News & Magazines,"December 19, 2017",4.4 and up
Q Quiz SK,FAMILY,3.9,159,39.0,"5,000",Free,0,Everyone,Education,"December 8, 2015",2.3 and up
The Artificial Intelligence Project (A.I. Chat),FAMILY,3.0,76,39.0,"5,000",Paid,$1.99,Everyone,Simulation,"March 29, 2018",2.3 and up
Doctor Games For Girls - Hospital ER,FAMILY,4.5,51,39.0,"5,000",Free,0,Everyone,Casual,"April 16, 2018",4.1 and up
db.Mobil App,LIBRARIES_AND_DEMO,4.5,23,31.0,"5,000",Free,0,Everyone,Libraries & Demo,"July 11, 2018",3.0 and up
Mermaid Princess Pre K Games,FAMILY,,19,31.0,"5,000",Free,0,Everyone,Educational;Education,"June 29, 2018",4.1 and up
Check Lottery Tickets - Florida,FAMILY,2.0,27,31.0,"5,000",Free,0,Teen,Entertainment,"October 17, 2017",4.0.3 and up
AK Phone,COMMUNICATION,4.4,9,4.2,"5,000",Free,0,Everyone,Communication,"May 29, 2017",2.2 and up
DM Talk New,COMMUNICATION,,3,4.2,"5,000",Free,0,Everyone,Communication,"February 7, 2018",2.2 and up
Radio BN,FAMILY,,53,4.2,"5,000",Free,0,Everyone,Entertainment,"January 12, 2018",4.4 and up
DV-2019 UK/British,FAMILY,4.6,166,4.2,"5,000",Free,0,Everyone,Entertainment,"March 11, 2018",4.0 and up
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,4.3,39,4.2,"5,000",Free,0,Everyone,News & Magazines,"April 18, 2018",4.1 and up
Houlihan Lawrence,LIFESTYLE,4.4,33,23.0,"5,000",Free,0,Everyone,Lifestyle,"October 12, 2017",4.2 and up
Bomb and Nade Timer for CS:GO,PRODUCTIVITY,2.6,85,6.0,"5,000",Free,0,Everyone,Productivity,"April 21, 2016",4.0 and up
Plan B,MAPS_AND_NAVIGATION,3.3,19,6.0,"5,000",Free,0,Everyone,Maps & Navigation,"July 12, 2017",4.3 and up
FL Tax-Verify,BUSINESS,3.8,17,6.1,"5,000",Free,0,Everyone,Business,"November 9, 2016",4.0 and up
Toppen af Danmark,TRAVEL_AND_LOCAL,,8,6.1,"5,000",Free,0,Everyone,Travel & Local,"June 28, 2018",4.4 and up
"Ultimate Public Campgrounds (Over 37,100 in US&CA)",TRAVEL_AND_LOCAL,4.7,213,6.1,"5,000",Paid,$3.99,Everyone,Travel & Local,"August 5, 2018",4.4 and up
Body Scanner xray Real Camera Prank Entertaintment,FAMILY,2.6,17,4.6,"5,000",Free,0,Everyone,Entertainment,"May 5, 2018",2.3 and up
Learn R Programming Full,BOOKS_AND_REFERENCE,,11,9.2,"5,000",Free,0,Everyone,Books & Reference,"January 30, 2018",5.0 and up
Ev Dizayn,LIFESTYLE,3.6,30,5.2,"5,000",Free,0,Everyone,Lifestyle,"March 4, 2015",4.0 and up
Get Over Your Ex,DATING,4.1,10,11.0,"5,000",Free,0,Everyone,Dating,"April 12, 2017",4.0.3 and up
mobLee Events,EVENTS,,11,11.0,"5,000",Free,0,Everyone,Events,"May 30, 2018",4.1 and up
Race Manager FP,GAME,3.8,196,11.0,"5,000",Free,0,Everyone,Racing,"November 3, 2014",2.2 and up
Driver Permit Test Prep DC DMV Driver's License Ed,FAMILY,4.7,78,11.0,"5,000",Free,0,Everyone,Education,"October 12, 2017",4.1 and up
The DL Hughley Show,FAMILY,4.3,23,11.0,"5,000",Free,0,Everyone,Entertainment,"May 29, 2018",5.0 and up
DX Simulation for Double Dx Henshin Belt 2018,FAMILY,4.6,33,11.0,"5,000",Free,0,Everyone,Simulation,"August 6, 2018",4.0.3 and up
EF Smart English,FAMILY,3.7,150,11.0,"5,000",Free,0,Everyone,Education,"June 11, 2018",4.4 and up
Profile Pictures and DP for Whatsapp,SOCIAL,4.3,48,11.0,"5,000",Free,0,Everyone,Social,"May 12, 2017",4.0.3 and up
DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,39,11.0,"5,000",Free,0,Everyone,Social,"January 1, 2018",4.1 and up
Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11.0,"5,000",Free,0,Everyone,Photography,"September 1, 2015",4.0 and up
Go,PERSONALIZATION,4.6,89,11.0,"5,000",Paid,$0.99,Everyone,Personalization,"October 21, 2017",4.0.3 and up
Feeder.co,NEWS_AND_MAGAZINES,3.2,77,11.0,"5,000",Free,0,Everyone,News & Magazines,"March 12, 2018",4.2 and up
EZ Ag Mobile,FINANCE,3.4,19,24.0,"5,000",Free,0,Everyone,Finance,"August 12, 2017",3.0 and up
Kenmore Smart AC,LIFESTYLE,1.9,71,24.0,"5,000",Free,0,Everyone,Lifestyle,"May 8, 2017",4.4 and up
Ultimate Fighter Z,GAME,4.3,180,24.0,"5,000",Free,0,Everyone,Action,"July 16, 2018",4.4 and up
