App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8,"100,000",Free,0,Everyone,Lifestyle,"September 27, 2016",4.3 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8,"100,000",Free,0,Everyone,Lifestyle,"September 27, 2016",4.3 and up
Fr Daoud Lamei,SOCIAL,4.7,2036,6.8,"100,000",Free,0,Everyone,Social,"May 20, 2018",4.0.3 and up
Water Droplets Keyboard Theme,PERSONALIZATION,4.1,398,6.8,"100,000",Free,0,Everyone,Personalization,"June 29, 2018",4.0.3 and up
How do I take care of my child?,PARENTING,4.8,190,6.8,"100,000",Free,0,Everyone,Parenting,"June 24, 2018",4.0 and up
Free Book Reader,BOOKS_AND_REFERENCE,3.4,1680,4.0,"100,000",Free,0,Everyone,Books & Reference,"August 20, 2016",4.0.3 and up
Food Calorie Calculator,HEALTH_AND_FITNESS,4.2,1324,4.0,"100,000",Free,0,Everyone,Health & Fitness,"January 29, 2018",4.0 and up
Food Calorie Calculator,HEALTH_AND_FITNESS,4.2,1324,4.0,"100,000",Free,0,Everyone,Health & Fitness,"January 29, 2018",4.0 and up
One Night at Golden Freddy's,GAME,3.3,2717,4.0,"100,000",Free,0,Teen,Action,"December 7, 2017",2.3 and up
Bubble Shooter DX,FAMILY,4.2,636,4.0,"100,000",Free,0,Everyone,Casual,"June 21, 2018",4.0.3 and up
CJ WOW SHOP,SHOPPING,4.2,2099,4.0,"100,000",Free,0,Everyone,Shopping,"December 23, 2017",4.0.3 and up
HOTEL DEALS,TRAVEL_AND_LOCAL,4.2,1609,4.0,"100,000",Free,0,Everyone,Travel & Local,"April 26, 2018",4.1 and up
Reindeer VPN - Proxy VPN,TOOLS,4.2,7339,4.0,"100,000",Free,0,Everyone,Tools,"May 10, 2018",4.1 and up
BakaReader EX,BOOKS_AND_REFERENCE,4.3,8894,2.3,"100,000",Free,0,Everyone,Books & Reference,"July 23, 2018",4.0 and up
AC Remote Control Simulator,FAMILY,3.3,353,2.3,"100,000",Free,0,Everyone,Entertainment,"December 4, 2017",4.0.3 and up
High Blood Pressure Symptoms,MEDICAL,4.0,531,2.3,"100,000",Free,0,Everyone,Medical,"January 18, 2015",3.0 and up
CB Frequencies FREE!,TOOLS,3.1,364,2.3,"100,000",Free,0,Everyone,Tools,"March 2, 2018",4.0.3 and up
3G/4G Config Dz,TOOLS,4.2,2058,2.3,"100,000",Free,0,Everyone,Tools,"May 15, 2017",4.0 and up
EU Flags Free Live Wallpaper,PERSONALIZATION,3.4,730,2.3,"100,000",Free,0,Everyone,Personalization,"November 18, 2013",2.1 and up
"cm, mm to inch, feet converter tool",PRODUCTIVITY,4.3,176,2.3,"100,000",Free,0,Everyone,Productivity,"September 27, 2016",2.3.3 and up
News Minecraft.fr,NEWS_AND_MAGAZINES,3.8,881,2.3,"100,000",Free,0,Everyone,News & Magazines,"January 20, 2014",1.6 and up
Decay: The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2,"100,000",Free,0,Teen,Adventure,"May 24, 2014",2.2 and up
Educationboard Results BD,FAMILY,4.0,983,7.2,"100,000",Free,0,Everyone,Education,"June 12, 2018",4.0 and up
Download Manager Pro FREE,PRODUCTIVITY,3.8,637,7.2,"100,000",Free,0,Everyone,Productivity,"October 31, 2017",4.1 and up
Free TV series,VIDEO_PLAYERS,3.7,400,7.2,"100,000",Free,0,Teen,Video Players & Editors,"May 28, 2018",4.0.3 and up
Portable Wi-Fi hotspot Free,COMMUNICATION,4.0,1711,2.1,"100,000",Free,0,Everyone,Communication,"January 11, 2018",2.3 and up
Space Coast CU Mobile,FINANCE,3.8,922,2.1,"100,000",Free,0,Everyone,Finance,"July 13, 2017",2.3 and up
AU Results - AU COE Corner,FAMILY,4.0,664,2.1,"100,000",Free,0,Everyone,Education,"December 14, 2017",4.1 and up
Inch/cm/Foot Conversion,PRODUCTIVITY,4.0,319,2.1,"100,000",Free,0,Everyone,Productivity,"August 20, 2017",2.3.3 and up
URBANO V 02 instruction manual,BOOKS_AND_REFERENCE,,114,7.3,"100,000",Free,0,Everyone,Books & Reference,"August 7, 2015",5.1 and up
EasyBib: Citation Generator,EDUCATION,3.5,1405,7.3,"100,000",Free,0,Everyone,Education,"March 29, 2018",4.0 and up
My Budget Book,FINANCE,4.7,19784,7.3,"100,000",Paid,$2.99,Everyone,Finance,"June 13, 2018",4.0 and up
3D Metal Piano Keys Keyboard Theme,FOOD_AND_DRINK,4.4,467,7.3,"100,000",Free,0,Everyone,Food & Drink,"July 1, 2018",4.0.3 and up
বাংলাflix,FAMILY,4.2,1111,7.3,"100,000",Free,0,Everyone,Entertainment,"June 5, 2018",4.1 and up
P9 Launcher - Android™ 9.0 P Launcher Style,TOOLS,4.3,1162,7.3,"100,000",Free,0,Everyone,Tools,"July 6, 2018",4.1 and up
Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,TOOLS,3.7,701,7.3,"100,000",Free,0,Everyone,Tools,"July 31, 2018",4.3 and up
Remote for Panasonic TV+BD+AVR,TOOLS,3.7,533,7.3,"100,000",Free,0,Everyone,Tools,"July 31, 2018",4.3 and up
Aab e Hayat Full Novel,BOOKS_AND_REFERENCE,4.3,1476,41.0,"100,000",Free,0,Everyone,Books & Reference,"February 21, 2017",3.0 and up
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41.0,"100,000",Free,0,Mature 17+,Dating,"June 20, 2018",4.0.3 and up
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41.0,"100,000",Free,0,Mature 17+,Dating,"June 20, 2018",4.0.3 and up
Modern Counter Terrorist FPS Shoot,GAME,4.0,795,41.0,"100,000",Free,0,Teen,Action,"August 29, 2017",2.3 and up
CN Superstar Soccer: Goal!!!,FAMILY,4.1,3863,41.0,"100,000",Paid,$2.99,Everyone,Sports;Action & Adventure,"May 24, 2018",4.1 and up
Castle Defense : Invasion,FAMILY,4.2,1484,41.0,"100,000",Free,0,Everyone,Strategy,"July 15, 2018",4.0.3 and up
1. FC Köln App,SPORTS,4.6,2019,41.0,"100,000",Free,0,Everyone,Sports,"July 20, 2018",4.4 and up
Trailer Addict Movie Trailers,ENTERTAINMENT,3.9,2646,9.1,"100,000",Free,0,Teen,Entertainment,"February 14, 2018",4.2 and up
The first year of a baby's life,PARENTING,4.8,7505,9.1,"100,000",Free,0,Everyone,Parenting,"January 7, 2017",2.3 and up
my face,FINANCE,3.8,1054,9.7,"100,000",Free,0,Everyone,Finance,"July 10, 2018",5.0 and up
AC Mobile Control,HOUSE_AND_HOME,3.4,1450,9.7,"100,000",Free,0,Everyone,House & Home,"November 5, 2013",2.2 and up
WedMeGood - Wedding Planner,LIFESTYLE,4.6,1658,9.7,"100,000",Free,0,Everyone,Lifestyle,"July 31, 2018",4.4 and up
Abs Training-Burn belly fat,HEALTH_AND_FITNESS,4.7,2071,6.9,"100,000",Free,0,Everyone,Health & Fitness,"July 24, 2018",4.1 and up
Pharmacie de Garde CI et Prix,HEALTH_AND_FITNESS,4.4,2599,6.9,"100,000",Free,0,Mature 17+,Health & Fitness,"January 9, 2018",2.0 and up
All C Programs,FAMILY,4.7,2387,6.9,"100,000",Free,0,Everyone,Education,"June 9, 2018",4.1 and up
DP and Status for WhatsApp 2018,SOCIAL,4.5,787,6.9,"100,000",Free,0,Everyone,Social,"February 17, 2018",4.0.3 and up
Lapse It • Time Lapse • Pro,PHOTOGRAPHY,4.3,12865,6.9,"100,000",Paid,$2.99,Everyone,Photography,"November 6, 2014",2.2 and up
Best Applock - Locker & No Ads,PRODUCTIVITY,4.7,10672,6.9,"100,000",Free,0,Everyone,Productivity,"June 23, 2018",4.1 and up
Five Nights at Freddy's 3,GAME,4.7,27856,50.0,"100,000",Paid,$2.99,Teen,Action,"April 2, 2015",2.3 and up
X-Wing Squadron Builder,FAMILY,4.6,5898,50.0,"100,000",Free,0,Everyone,Entertainment,"August 1, 2017",1.6 and up
Truck Transport Raw Material,FAMILY,4.2,632,50.0,"100,000",Free,0,Everyone,Simulation,"July 20, 2018",4.1 and up
Patook - make platonic friends,SOCIAL,4.0,3677,50.0,"100,000",Free,0,Mature 17+,Social,"June 21, 2018",5.0 and up
Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,4.5,5174,4.7,"100,000",Free,0,Everyone,Tools,"April 26, 2018",4.0 and up
Météo Algérie DZ,WEATHER,4.1,1238,4.7,"100,000",Free,0,Everyone,Weather,"December 17, 2014",2.3 and up
Art Pixel Coloring. Color by Number.,FAMILY,4.5,992,49.0,"100,000",Free,0,Teen,Entertainment,"August 2, 2018",4.2 and up
CN Summer Challenge,FAMILY,3.7,985,49.0,"100,000",Free,0,Everyone,Entertainment;Brain Games,"May 24, 2018",4.4 and up
FC Zenit official Android app,SPORTS,4.5,5675,49.0,"100,000",Free,0,Everyone,Sports,"April 18, 2018",4.1 and up
Sin City Crime Simulator V - Gangster,GAME,4.2,2113,67.0,"100,000",Free,0,Everyone 10+,Action,"April 23, 2018",4.0.3 and up
San Andreas City : Auto Theft Car gangster,GAME,3.9,923,67.0,"100,000",Free,0,Teen,Action,"July 17, 2018",4.1 and up
Rage Fight of Streets - Beat Em Up Game,GAME,4.3,1489,67.0,"100,000",Free,0,Teen,Action,"May 13, 2018",4.1 and up
Sleeping Delivery,FAMILY,4.6,19640,67.0,"100,000",Free,0,Teen,Simulation,"May 18, 2018",4.4 and up
Dr. Panda Restaurant 2,FAMILY,4.3,3725,67.0,"100,000",Paid,$2.99,Everyone,Educational;Pretend Play,"February 17, 2016",4.0 and up
Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS_AND_REFERENCE,4.6,3234,85.0,"100,000",Free,0,Everyone,Books & Reference,"December 26, 2017",4.1 and up
Loved by King Bs,FAMILY,4.6,5546,85.0,"100,000",Free,0,Everyone,Simulation,"June 15, 2018",4.0.3 and up
Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,3.8,515,85.0,"100,000",Free,0,Everyone,Simulation,"July 20, 2018",4.1 and up
SUDOKU,LIBRARIES_AND_DEMO,4.1,923,4.3,"100,000",Free,0,Everyone,Libraries & Demo,"October 15, 2015",2.3 and up
Dr.Android Repair Master 2017,PRODUCTIVITY,3.8,1205,4.3,"100,000",Free,0,Everyone,Productivity,"June 10, 2018",4.0 and up
Crazy Colors: Bubbles Matching,FAMILY,4.6,3063,1.6,"100,000",Free,0,Everyone,Board;Brain Games,"May 24, 2018",3.0 and up
AZ Camera - Manual Pro Cam,PHOTOGRAPHY,3.4,2332,1.6,"100,000",Free,0,Everyone,Photography,"August 28, 2015",5.0 and up
HTC Sense Input - FA,TOOLS,4.6,1420,1.6,"100,000",Free,0,Everyone,Tools,"November 9, 2015",5.0 and up
Video Download For FB,TOOLS,4.3,444,1.6,"100,000",Free,0,Everyone,Tools,"July 14, 2017",3.0 and up
G-Switch,GAME,3.8,4116,8.8,"100,000",Free,0,Everyone,Action,"September 1, 2015",2.3 and up
Mental Hospital:EB 2 Lite,GAME,4.1,5341,8.8,"100,000",Free,0,Teen,Action,"April 30, 2014",4.0 and up
Be My Princess,FAMILY,4.2,3103,8.8,"100,000",Free,0,Teen,Entertainment,"September 19, 2017",2.2 and up
REI – Shop Outdoor Gear,SHOPPING,4.4,3878,8.8,"100,000",Free,0,Everyone,Shopping,"May 8, 2018",4.1 and up
How to Write CV,BOOKS_AND_REFERENCE,4.6,244,4.1,"100,000",Free,0,Everyone,Books & Reference,"April 22, 2016",4.0 and up
Cures A-Z,HEALTH_AND_FITNESS,4.0,265,4.1,"100,000",Free,0,Everyone,Health & Fitness,"August 13, 2015",3.0 and up
AU Results 2017 Auzone,FAMILY,3.8,762,4.1,"100,000",Free,0,Everyone,Education,"February 1, 2017",4.0 and up
Blogaway for Android (Blogger),SOCIAL,3.7,4253,4.1,"100,000",Free,0,Teen,Social,"May 31, 2018",4.0.3 and up
Emo Ads Blocker Browser,TOOLS,3.4,1555,4.1,"100,000",Free,0,Everyone,Tools,"September 17, 2015",3.0 and up
iProperty Malaysia,HOUSE_AND_HOME,4.2,809,7.8,"100,000",Free,0,Everyone,House & Home,"July 25, 2018",4.0 and up
Baldur's Gate: Enhanced Edition,FAMILY,4.5,20101,7.8,"100,000",Paid,$9.99,Teen,Role Playing,"October 2, 2015",3.0 and up
Carrier Air Conditioner,TOOLS,2.5,362,7.8,"100,000",Free,0,Everyone,Tools,"January 15, 2018",4.0 and up
FarmersOnly Dating,DATING,3.0,1146,1.4,"100,000",Free,0,Mature 17+,Dating,"February 25, 2016",4.0 and up
FarmersOnly Dating,DATING,3.0,1145,1.4,"100,000",Free,0,Mature 17+,Dating,"February 25, 2016",4.0 and up
DS Tower Defence,GAME,3.2,768,1.4,"100,000",Free,0,Everyone,Arcade,"June 5, 2013",1.5 and up
ChatBolo - AI Chatbot Online,FAMILY,3.3,1407,1.4,"100,000",Free,0,Everyone,Entertainment,"September 25, 2015",2.2 and up
M Notifier for M Launcher,TOOLS,4.2,2803,1.4,"100,000",Free,0,Everyone,Tools,"February 15, 2017",4.0 and up
EZ App Installer,TOOLS,4.1,533,1.4,"100,000",Free,0,Everyone,Tools,"July 22, 2017",4.0 and up
B.T.,NEWS_AND_MAGAZINES,2.8,636,1.4,"100,000",Free,0,Everyone,News & Magazines,"June 8, 2018",4.1 and up
"BiggerCity: Chat for gay bears, chubs & chasers",DATING,4.1,923,44.0,"100,000",Free,0,Mature 17+,Dating,"August 2, 2018",4.1 and up
M3-X5-X6-M-İ3-İ8 RACİNG 2018,GAME,4.4,596,44.0,"100,000",Free,0,Everyone,Arcade,"February 12, 2017",4.0 and up
Flat Pack,GAME,4.4,862,44.0,"100,000",Free,0,Everyone 10+,Action,"March 16, 2018",7.0 and up
Beach Head Shooting Assault,GAME,3.8,555,44.0,"100,000",Free,0,Teen,Action,"March 2, 2018",4.0 and up
MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5,"100,000",Free,0,Teen,Social,"April 29, 2015",2.3 and up
Easy Hair Style Design,LIFESTYLE,4.3,601,5.1,"100,000",Free,0,Everyone,Lifestyle,"December 20, 2017",2.3 and up
A-Z Punjabi Songs & Music Videos 2018,FAMILY,4.3,367,5.1,"100,000",Free,0,Everyone,Entertainment,"May 17, 2018",4.1 and up
24 megapixel hd camera,PHOTOGRAPHY,4.0,802,5.1,"100,000",Free,0,Everyone,Photography,"May 3, 2017",2.3 and up
DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,5.1,"100,000",Free,0,Everyone,Photography,"March 19, 2016",2.2 and up
Next Launcher 3D Theme Stun-BW,PERSONALIZATION,4.4,2839,5.1,"100,000",Free,0,Everyone,Personalization,"January 11, 2014",2.2 and up
Quran for All (Al-Huda Int.),FAMILY,4.8,6696,5.3,"100,000",Free,0,Everyone,Education,"February 7, 2018",4.0 and up
Blagues et Histoires Drôles,FAMILY,3.9,859,5.3,"100,000",Free,0,Teen,Entertainment,"February 18, 2017",4.1 and up
BANGLA TV 3G/4G,SPORTS,4.1,142,5.3,"100,000",Free,0,Everyone,Sports,"June 7, 2018",4.0 and up
CX_WiFiUFO,SPORTS,3.7,818,5.3,"100,000",Free,0,Everyone,Sports,"June 8, 2016",4.0 and up
Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3.3,"100,000",Free,0,Everyone,Comics,"December 18, 2017",4.0 and up
Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,3.3,"100,000",Free,0,Everyone,Medical,"July 3, 2018",4.1 and up
Faster Social for Facebook,SOCIAL,4.2,1236,3.3,"100,000",Free,0,Teen,Social,"August 2, 2018",4.3 and up
Download Manager For Android Free,TOOLS,4.0,593,3.3,"100,000",Free,0,Everyone,Tools,"April 12, 2018",3.0 and up
Finger Scanner Gestures,TOOLS,4.2,2531,3.3,"100,000",Free,0,Everyone,Tools,"July 30, 2017",6.0 and up
Ski Safari: Adventure Time,FAMILY,4.5,48754,9.3,"100,000",Paid,$0.99,Everyone,Arcade;Action & Adventure,"October 7, 2014",2.3 and up
Dr. Panda's Swimming Pool,FAMILY,4.4,2311,9.3,"100,000",Paid,$1.99,Everyone,Casual;Pretend Play,"January 15, 2015",4.0 and up
The Rules of Golf,SPORTS,4.3,926,9.3,"100,000",Free,0,Everyone,Sports,"January 17, 2018",4.1 and up
Offroad Car H,FAMILY,4.2,1960,87.0,"100,000",Free,0,Everyone,Simulation,"October 6, 2017",2.3 and up
AX Battery Saver,FINANCE,4.6,4546,3.0,"100,000",Free,0,Everyone,Finance,"February 8, 2018",4.0 and up
Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3.0,"100,000",Free,0,Everyone,Lifestyle,"August 28, 2015",4.0 and up
Fifth Edition DM Tools,FAMILY,4.1,942,3.0,"100,000",Free,0,Everyone,Role Playing,"January 19, 2017",3.0 and up
DP and Status,FAMILY,4.1,623,3.0,"100,000",Free,0,Everyone,Entertainment,"August 11, 2017",3.0 and up
Mercato foot by Maxifoot,SPORTS,4.4,697,3.0,"100,000",Free,0,Everyone,Sports,"March 16, 2017",4.1 and up
Analog Clock AW Plus-7,TOOLS,4.2,725,3.0,"100,000",Free,0,Everyone,Tools,"March 14, 2018",4.3 and up
Analog Clock AW-7,TOOLS,4.3,2158,3.0,"100,000",Free,0,Everyone,Tools,"March 7, 2018",4.3 and up
Service Disabler,TOOLS,4.3,534,3.0,"100,000",Free,0,Everyone,Tools,"June 23, 2018",4.0 and up
DS Thermometer,WEATHER,3.7,631,3.0,"100,000",Free,0,Everyone,Weather,"May 30, 2015",2.3 and up
Insightly CRM,BUSINESS,3.8,1383,51.0,"100,000",Free,0,Everyone,Business,"July 12, 2018",5.0 and up
Insightly CRM,BUSINESS,3.8,1383,51.0,"100,000",Free,0,Everyone,Business,"July 12, 2018",5.0 and up
Lark - 24/7 Health Coach,HEALTH_AND_FITNESS,4.1,3405,51.0,"100,000",Free,0,Everyone,Health & Fitness,"July 25, 2018",4.4 and up
Lark - 24/7 Health Coach,HEALTH_AND_FITNESS,4.1,3405,51.0,"100,000",Free,0,Everyone,Health & Fitness,"July 25, 2018",4.4 and up
Heart mill,DATING,3.3,4631,45.0,"100,000",Free,0,Mature 17+,Dating,"August 4, 2018",5.0 and up
ACE Elite,FINANCE,4.1,2898,45.0,"100,000",Free,0,Everyone,Finance,"May 9, 2018",4.4 and up
Nights at Slender Pizzeria 3D,GAME,4.1,2628,45.0,"100,000",Free,0,Teen,Adventure,"May 22, 2017",4.2 and up
Five Nights at Freddy's 4,GAME,4.6,21266,45.0,"100,000",Paid,$2.99,Teen,Action,"July 26, 2015",2.3 and up
DrivingTest,FAMILY,2.9,975,45.0,"100,000",Free,0,Everyone,Simulation,"February 27, 2017",4.1 and up
Doll House Design & Decoration 2: Girls House Game,FAMILY,3.9,2338,45.0,"100,000",Free,0,Everyone,Simulation,"May 29, 2018",4.1 and up
FL State Parks Guide,TRAVEL_AND_LOCAL,3.7,871,45.0,"100,000",Free,0,Everyone,Travel & Local,"October 27, 2017",4.4 and up
Accounting App - Zoho Books,BUSINESS,4.5,3079,8.5,"100,000",Free,0,Everyone,Business,"August 2, 2018",4.1 and up
Accounting App - Zoho Books,BUSINESS,4.5,3079,8.5,"100,000",Free,0,Everyone,Business,"August 2, 2018",4.1 and up
Marcus Theatres,ENTERTAINMENT,3.6,2639,8.5,"100,000",Free,0,Everyone,Entertainment,"February 7, 2018",6.0 and up
Caviar - Food Delivery,FOOD_AND_DRINK,4.2,3755,8.5,"100,000",Free,0,Everyone,Food & Drink,"July 20, 2018",6.0 and up
X Construction,FAMILY,4.5,18612,8.5,"100,000",Paid,$1.49,Everyone,Puzzle,"July 28, 2015",2.3 and up
Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,3.9,623,8.5,"100,000",Free,0,Everyone,Education,"March 26, 2018",4.1 and up
あなカレ【BL】無料ゲーム,FAMILY,4.7,6073,8.5,"100,000",Free,0,Mature 17+,Simulation,"February 25, 2018",2.3 and up
DreamMapper,MEDICAL,4.2,10710,8.5,"100,000",Free,0,Everyone,Medical,"July 3, 2018",5.0 and up
FK,MEDICAL,4.4,1517,8.5,"100,000",Free,0,Everyone,Medical,"July 13, 2018",2.3 and up
DW VMAX,TOOLS,3.4,843,8.5,"100,000",Free,0,Everyone,Tools,"May 4, 2017",2.2 and up
Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,4.4,875,8.5,"100,000",Free,0,Everyone,Tools,"December 31, 2017",5.1 and up
EyeCloud,LIBRARIES_AND_DEMO,3.1,1267,55.0,"100,000",Free,0,Everyone,Libraries & Demo,"August 2, 2018",4.4 and up
Five Nights at Neighbor House,GAME,4.2,2180,55.0,"100,000",Free,0,Everyone 10+,Action,"January 26, 2018",4.2 and up
Sworkit Kids - Fitness Meets Fun,FAMILY,4.7,9856,55.0,"100,000",Free,0,Everyone,Health & Fitness;Education,"February 2, 2016",4.0 and up
Wrecker's Revenge - Gumball,FAMILY,4.3,2263,55.0,"100,000",Free,0,Everyone,Puzzle;Action & Adventure,"September 21, 2017",4.3 and up
"What's Up, Snoopy? - Peanuts",FAMILY,4.5,773,55.0,"100,000",Free,0,Everyone,Arcade;Action & Adventure,"August 22, 2017",5.1 and up
Plugin:AOT v5.0,BUSINESS,3.1,4034,0.0224609375,"100,000",Free,0,Everyone,Business,"September 11, 2015",2.2 and up
ATI Cargoes and Transportation,BUSINESS,4.7,4162,7.5,"100,000",Free,0,Everyone,Business,"July 24, 2018",4.0.3 and up
"Viva Decora - Decoration, Photos, Architecture, House",HOUSE_AND_HOME,4.8,3167,7.5,"100,000",Free,0,Everyone,House & Home,"August 3, 2018",5.0 and up
Your rank CS:GO,GAME,4.1,4946,7.5,"100,000",Free,0,Teen,Trivia,"July 16, 2017",4.0.3 and up
Dr B R Ambedkar (Jai Bhim),SOCIAL,4.7,2068,7.5,"100,000",Free,0,Everyone,Social,"April 13, 2014",2.2 and up
Remix Second Hand,SHOPPING,4.2,867,7.5,"100,000",Free,0,Everyone,Shopping,"August 2, 2018",4.4 and up
"Super P Launcher for Android P 9.0 launcher, theme",TOOLS,4.4,2026,7.5,"100,000",Free,0,Everyone,Tools,"August 3, 2018",4.0 and up
Cisco Webex Teams,BUSINESS,4.2,1661,46.0,"100,000",Free,0,Everyone,Business,"August 2, 2018",4.4 and up
Netspend Skylight ONE,FINANCE,3.9,1098,46.0,"100,000",Free,0,Everyone,Finance,"May 9, 2018",4.4 and up
Call of Duty:Black Ops Zombies,GAME,4.2,13004,46.0,"100,000",Paid,$6.99,Teen,Action,"December 20, 2016",2.3.3 and up
Armored Warfare: Assault,GAME,4.0,7718,46.0,"100,000",Free,0,Everyone,Action,"August 2, 2018",5.0 and up
Dance Magic Fashion Style Games,FAMILY,4.6,2533,46.0,"100,000",Free,0,Everyone,Simulation,"February 27, 2018",4.0 and up
Clumsy Santa ER Surgery,FAMILY,4.1,214,46.0,"100,000",Free,0,Teen,Casual,"December 22, 2016",4.0.3 and up
Total AV,PRODUCTIVITY,3.4,617,46.0,"100,000",Free,0,Everyone,Productivity,"April 17, 2018",4.1 and up
Everbridge,COMMUNICATION,3.1,497,36.0,"100,000",Free,0,Everyone,Communication,"July 17, 2018",4.4 and up
RIDE ZERO,GAME,4.6,8778,36.0,"100,000",Free,0,Teen,Music,"January 2, 2018",4.3 and up
Offroad drive : 4x4 driving game,GAME,3.5,2071,36.0,"100,000",Free,0,Everyone,Racing,"June 29, 2018",4.1 and up
Cardinal Quest 2,FAMILY,4.4,19207,36.0,"100,000",Free,0,Everyone,Role Playing,"September 19, 2016",2.3 and up
B&M Stores,SHOPPING,3.7,192,36.0,"100,000",Free,0,Everyone,Shopping,"August 3, 2018",4.1 and up
EL AL Flights,TRAVEL_AND_LOCAL,3.1,1563,36.0,"100,000",Free,0,Everyone,Travel & Local,"May 24, 2018",4.2 and up
OS-X EMUI 4/5/8 THEME,PERSONALIZATION,3.9,916,36.0,"100,000",Free,0,Everyone,Personalization,"February 5, 2018",4.4 and up
e-Anatomy,MEDICAL,4.0,1545,74.0,"100,000",Free,0,Everyone,Medical,"July 30, 2018",4.0.3 and up
Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,47.0,"100,000",Free,0,Everyone,Education,"May 21, 2018",4.4 and up
Au-allstar for KR,GAME,3.6,2433,47.0,"100,000",Free,0,Everyone,Music,"June 15, 2018",4.3 and up
Chess for Kids - Play & Learn,FAMILY,4.1,3234,47.0,"100,000",Free,0,Everyone,Puzzle;Brain Games,"May 15, 2018",4.1 and up
Gaydorado,FAMILY,3.9,8419,47.0,"100,000",Free,0,Teen,Role Playing,"August 1, 2018",4.0.3 and up
DB for Fallout Shelter,FAMILY,4.0,3323,47.0,"100,000",Free,0,Everyone,Simulation,"March 29, 2018",4.0 and up
Mass Effect: Andromeda APEX HQ,GAME,3.4,4490,92.0,"100,000",Free,0,Everyone 10+,Action,"September 21, 2017",4.1 and up
Beauty Rental Shop,FAMILY,4.6,11480,93.0,"100,000",Free,0,Everyone,Simulation,"May 25, 2018",4.4 and up
Z City,FAMILY,4.3,3976,98.0,"100,000",Free,0,Teen,Strategy,"January 29, 2018",4.0 and up
Girls' Frontline,GAME,4.2,2055,96.0,"100,000",Free,0,Teen,Strategy,"May 18, 2018",4.0.3 and up
Sword of Chaos - Lame du Chaos,GAME,4.5,23599,96.0,"100,000",Free,0,Teen,Action,"June 1, 2018",4.0 and up
Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,4.1,1626,96.0,"100,000",Free,0,Everyone 10+,Simulation,"July 5, 2018",4.1 and up
LactMed,MEDICAL,4.3,573,2.0,"100,000",Free,0,Everyone,Medical,"June 1, 2017",3.0 and up
EzCalculator,TOOLS,4.1,1657,2.0,"100,000",Free,0,Everyone,Tools,"September 17, 2017",5.0 and up
AC Remote Control,TOOLS,3.3,472,2.0,"100,000",Free,0,Everyone,Tools,"October 17, 2017",4.1 and up
HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,2.0,"100,000",Free,0,Everyone,Tools,"September 12, 2016",2.3 and up
FunnyPixels - Color by number Sandbox,FAMILY,4.6,1977,3.8,"100,000",Free,0,Everyone,Entertainment,"February 21, 2018",4.0.3 and up
"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,694,3.8,"100,000",Free,0,Everyone,Entertainment,"August 1, 2018",4.2 and up
AO Surgery Reference,MEDICAL,4.7,2570,3.8,"100,000",Free,0,Everyone,Medical,"May 10, 2017",4.0 and up
